Customer_ID,Customer_Name,Age,Gender,Account_Type,Balance,Loan_Amount,Loan_Status,Transaction_Count_Last_30_Days,Total_Transaction_Amount,Complaint_Text,Is_Fraud
a2a2107c-522d-4d99-8a88-1cbe04163791,Virginia Smith,38,Male,Salary,644291.69,392987.55,Pending,61,85536.3,Student heart easy education floor color end sister soon ten section sense.,0
1d5b56a5-b5fd-4ec6-8b8b-9531d4ea6809,Raymond Turner,55,Female,Business,352272.81,189091.61,Approved,6,73396.94,Small threat amount conference require face child piece power.,0
c63827f3-92e1-45d6-ab3c-3b1dafb6a801,Donald Miller,22,Male,Business,29743.62,94222.02,Approved,43,3180.48,Store process environment movie staff decide.,0
f3415563-e2a1-4953-9cc4-68fcbe6ea34a,Angela Nguyen,46,Female,Business,203834.02,30895.74,Pending,43,52364.04,Return year each set blue loss itself many hospital including conference child little.,1
7e515616-642c-428c-af32-8efe81a98e0a,Tyler Young,44,Male,Salary,496509.08,357375.98,Pending,97,35427.5,At why city art history mission away yard wish experience general.,1
90188614-0597-4941-8ee2-5991725cb285,William Rosales,26,Male,Savings,82010.77,345774.46,Pending,64,3473.27,Start summer large language quality meeting perform agency large see do ten.,0
57e93730-e1ab-44bc-a820-e6dbf4e08351,Meagan Mccoy,22,Male,Savings,384013.64,18754.92,Pending,67,79836.29,Catch TV available we ok fill actually town body money interview nor plant.,0
42e31f8d-040c-4e0b-876f-a3ea23fd9333,Sophia Adams,47,Male,Salary,288299.37,63778.82,Rejected,66,58406.85,Administration stuff four visit president cause increase.,1
f0a4b836-dba8-4ded-8ed0-caa5b4996947,Aaron Patel,52,Female,Business,573356.77,139887.49,Pending,95,34789.85,Should avoid agent role us nor hot center month doctor down.,0
433b100b-bca7-4ed9-b78a-8a5d5d6a1574,Miranda Parrish,66,Female,Current,886820.27,273477.28,Pending,69,89822.36,Cup blood he build source loss statement executive feeling.,1
bf318cba-8fa0-45bd-9e70-977d94b8b638,Dalton Rose,63,Male,Current,643076.63,19610.87,Pending,85,20433.46,Professional so bill market term father wish public.,0
e6230034-fec1-4f2c-a742-2e9c70aa4c8d,Janet Rogers,21,Female,Savings,893798.68,43993.06,Rejected,41,71313.69,Raise do item increase major make garden office ahead plan.,0
a5419a60-2bff-4aed-9181-01d8398dc942,Luke Johns,33,Male,Current,855733.28,403786.02,Pending,32,74927.01,Fill open sing between process everything together practice baby them throw because.,0
a808acae-9763-4805-b0d5-204dec2461fa,Tasha Vazquez,18,Female,Savings,122717.56,341514.12,Approved,2,30490.75,Rather partner she final campaign dinner above region thus allow everybody sell walk.,0
f0b95591-aaec-4878-892e-bc924481a9e4,Brandon Mcclure Jr.,67,Female,Current,920689.25,441819.96,Rejected,25,5505.06,Others especially yeah individual true work according mother opportunity exactly easy own budget oil.,0
24a94097-7e1f-40ca-b695-317695f0d37e,Kevin Hernandez,42,Male,Salary,52742.36,432470.64,Pending,14,54074.04,Bar government despite feeling senior science.,0
b1b3ce08-28ee-4d93-a076-4f2bcb0f67dc,Dr. Laura Bowers,28,Female,Savings,461964.21,8619.89,Pending,28,14497.36,Loss beautiful goal live city population.,0
9c165b7b-bba3-46c8-8053-cb2d363780d0,Christopher Shannon,64,Female,Current,189627.16,126112.53,Rejected,54,86420.67,Prevent ability example hold social miss democratic whatever character anyone.,0
012ebf42-f9b4-4b23-a63b-0a5b2600c8cc,Catherine Horn,26,Female,Savings,117821.26,234433.26,Pending,37,25656.15,Evening religious usually put computer month way kitchen.,1
2ede9c8b-d345-4494-9a81-05b78a950fcf,Mark Buchanan,20,Female,Savings,475133.2,171487.36,Pending,57,70543.82,Front toward box number try new partner eight main law itself fine speech.,0
a3546920-2819-4ce3-9795-3530d924558f,Monique Carlson,59,Male,Business,265071.53,29094.18,Approved,50,77046.1,Key decision wear deep citizen mother goal guess discover deal.,0
5834466a-d181-4168-951d-558ea6806d11,Christine Roberts,51,Female,Business,445838.26,17561.53,Approved,30,86298.39,Process while our particularly east treatment gas company after level race finally they.,1
f71fc4ff-1a01-4b51-8ca6-e79f31a68a7d,Ronald Reid,69,Female,Business,529605.08,327780.4,Pending,49,48836.48,Involve describe vote fine positive exist.,1
b67c3abe-7491-4614-a0e4-b11d2b59abef,Dr. William Martin,53,Female,Salary,619745.74,137210.22,Rejected,91,80370.56,Member form Republican than eat key throughout quickly much cultural always also morning.,1
050b07f3-704c-43c4-b4bd-3b1734ecb56a,David Matthews,61,Female,Business,703385.58,412971.78,Approved,60,9441.4,Network point mother long culture over reflect democratic baby pull law side.,0
43294bd9-aa4d-4d5c-bca8-48a860fdfb6b,Michael Castro,35,Male,Salary,10381.78,478324.74,Rejected,81,99716.75,Write in suddenly four staff part me.,0
94c6d68b-f1d8-491e-b506-147b4cd37a6a,Hannah Dodson,69,Male,Current,298999.66,284961.09,Pending,88,52086.86,Off box receive talk rest foot discover site interesting.,0
b80827f3-64e6-4786-9915-320a22705b01,Jonathan Barnes,32,Female,Current,431862.99,445712.88,Pending,13,67894.33,Challenge man boy real weight television instead sure white.,1
1c1e7bf3-b2a9-4deb-b675-31b9520d51a5,Christine Sandoval,62,Female,Salary,684158.22,336434.7,Approved,20,44200.2,Wear center property expect up past require money religious successful ahead.,0
d371b376-5872-4102-a66d-c540abac0c56,Mr. Jeffrey Horn,24,Male,Savings,87450.28,450580.42,Pending,28,7686.5,Defense commercial often movement eat anything no.,1
5cb1a19d-5433-43bd-9fb0-7aef4aba74be,Andrew Morrison,37,Female,Salary,271149.29,67431.45,Pending,84,23738.0,Least physical speech situation still education often.,1
1a54f184-fa7f-45df-a6bb-659012d0fc19,Austin Stewart,34,Male,Current,23587.19,365518.09,Rejected,95,29573.0,Source those join attention property blood though pretty rather goal off great star.,0
33ac8c4e-8e44-45cf-ad90-3526605933d3,Paige Miller,57,Female,Current,866361.35,76595.03,Approved,11,51134.57,Man quite attorney order hand before food.,1
fa79b02f-42e8-475b-b058-c4069dfc4399,Kevin Barrett,44,Female,Business,575102.61,433421.62,Rejected,42,72969.59,Record development cultural imagine your serious myself reason order.,1
a180eea2-abf4-463e-9046-d5b0be387784,Mathew Lopez,21,Female,Savings,561095.82,6121.58,Rejected,52,59930.83,Will task whatever church number blood catch under.,0
48c9d7bf-5c80-4f10-842d-b74dc0fc9ca3,Allison Gibson,25,Male,Business,678961.83,282143.46,Approved,9,11335.68,Ground wonder dream mean young sell by read.,1
039e1f56-4a0a-4b91-b618-a257f54ee43d,Andrea Sullivan DDS,53,Female,Current,205779.25,433953.87,Rejected,45,4511.95,Writer and key national food capital environment even however send nature head trial.,1
078b4a9b-230d-4b4e-bb98-47526199276b,Erin Moody,34,Male,Current,306205.24,409739.95,Approved,82,30678.49,Various our trip bit news movement clearly change.,1
8d5faf62-d107-4fa0-bf4f-447bcf250b83,Rachael Arias,53,Female,Business,72357.34,45454.61,Rejected,13,60933.63,Among environment new whether every particularly letter news.,1
1d1fa5f1-e690-4d93-b1b8-2cc0285ebc3d,Dustin Mcintosh,43,Female,Business,516509.31,61200.79,Approved,8,49891.12,Part and guess always usually local way generation enjoy suddenly along.,1
c450bed4-770d-4822-b3b0-b39652698905,Xavier Nelson,49,Female,Business,835439.72,478147.59,Rejected,51,44362.22,Body film toward sport performance too box live through whole American as.,1
b3e3913f-d1b4-4a30-b245-513ddc1f2fa2,Kelly Patel,48,Female,Savings,265005.6,18540.68,Pending,65,80175.74,Recent ever town city particularly two break those next.,0
31516536-b631-432f-8ce4-45d48be78515,Seth Spencer,44,Male,Savings,497954.34,271655.04,Rejected,98,30886.6,Conference matter other bill these bad enough nothing member go.,1
03c15dc8-b925-498e-952e-f81f19228237,Monica Burton,20,Male,Current,22497.92,170198.63,Pending,97,17331.41,Modern sing involve environmental receive society finally.,0
e96b1add-bebe-4129-8687-109fc969d956,Nicholas Smith,55,Female,Business,306448.05,473011.46,Rejected,57,5112.58,Different affect friend these upon management far six position course.,0
ef9e7fbd-53d6-4a30-b00b-02ac089f41bc,Marie Diaz,38,Male,Current,442545.29,373052.04,Approved,92,92285.6,Per evidence just management edge everything pay democratic wonder like.,0
c72e8c84-9afa-4827-a865-20790dd8b8b1,Karen Morales,26,Female,Current,891375.43,332050.25,Approved,38,1006.22,Soon certainly speak affect your same team throughout administration bill kitchen high type.,1
22a08129-f4d2-4fdb-99dd-fea777d0111b,David Greene,45,Male,Salary,342509.46,397060.34,Rejected,93,24911.67,Officer through both stuff state camera sign.,0
ff24be1b-69ea-4bd7-988d-236a71b67ab8,Carrie Johnson,45,Female,Business,159171.81,256308.43,Approved,7,97159.7,Plant onto nice better respond suffer star.,0
1acdf48c-cd4c-4ca0-848c-12eb61afb6df,Mrs. Hannah Brewer MD,55,Female,Savings,741019.2,134192.48,Pending,98,6176.47,Performance they but fire process back remain system current he hotel product big.,0
41c17239-28d6-43d3-b5b1-9ae9b809cc08,Colleen Terry,61,Female,Savings,592362.73,410877.05,Pending,79,2168.23,Rather wear far no factor for agreement today its Mr.,1
6057fce7-b0e2-4cbb-a583-68d234b1ab62,Joseph Sanchez,45,Male,Salary,905149.02,249737.66,Approved,92,7095.16,Professional hundred either set such administration.,1
e4cadbf3-51f5-47cd-b4d1-32240ddd708d,Amy Perkins DVM,58,Female,Savings,984299.33,378513.36,Approved,58,39632.25,Across head child their action boy time present event.,1
551ac14c-3326-4ed9-b55e-eaea26970672,Robert Benjamin,69,Male,Business,636856.12,343357.78,Rejected,87,59972.88,Easy night share first some cup character.,1
2b60eca7-adba-4082-9365-038791cb6c7b,Vincent Wright,23,Female,Current,669401.73,287254.8,Rejected,77,37904.26,Realize strategy second music team entire hotel.,1
6c80899e-c051-4f4f-b4ce-477b1f3149d0,Patricia Wang,27,Male,Business,92234.44,464587.39,Approved,95,31148.79,Rate of experience for avoid happen raise anything various interview religious dream treat.,1
c73ef4f0-5061-4999-99e5-1f22a1ecffd0,Amanda Waters,25,Female,Savings,806746.5,437226.7,Rejected,73,88611.68,Expect imagine popular final teacher happen pick sing firm apply.,0
aa979bbd-f585-49b0-bde9-f811c013aa35,Adrian Rodriguez,55,Male,Current,348135.91,296410.26,Rejected,83,51024.25,According deal seven medical white try young need professional drug keep.,1
4ade9951-ec3b-4609-a5dc-6686594d248b,Jessica Wolf,26,Male,Salary,993625.15,160289.5,Approved,99,83924.13,Middle third environmental paper not rule bar.,0
74180b37-c49a-4aa3-87af-a19082fcb940,Christopher Rodriguez,38,Female,Savings,791855.36,31271.0,Pending,61,66305.32,Item government spring figure eye produce happy party young evening will hospital.,1
779f6ce3-029c-4737-b800-48343a0fd330,Courtney Farley,50,Male,Salary,716878.64,155044.74,Approved,74,12482.17,Receive history prevent Congress husband clear theory.,1
3f95b9fb-f4b5-44aa-a6ce-67c337c38eab,Lynn Beck,33,Male,Salary,426862.96,294299.4,Pending,28,59011.37,Popular pass democratic suddenly certainly decade heart democratic win security.,0
d664e58a-eaf5-45d2-9bc7-01a7174f034e,Dr. Hannah Morgan,61,Female,Business,274012.9,322153.05,Pending,90,8090.78,Around special and necessary bring southern decision early significant fast.,1
a5a47380-f0e5-4cd2-b20e-8ec8a75bdfa0,Amber Green,56,Female,Current,700341.61,319957.42,Rejected,2,20424.98,Receive including one decide financial relationship our summer.,0
e0faea34-30d3-4266-a176-c1b96203d47f,Rachel Chapman,35,Male,Salary,527080.5,383251.21,Approved,63,93130.31,Friend perform resource thus name approach maintain fact deal travel six.,1
4fddee4f-7bc5-4d25-9762-a2572d69bc59,Jamie Brewer,44,Male,Business,832470.65,43162.95,Approved,87,37074.9,Public defense strong only western lawyer almost.,1
003f64d8-b534-409a-bbc5-ce35276013db,Heather Allen,25,Female,Current,225355.86,296187.53,Approved,29,17826.81,Talk most officer seem consumer according hear hot appear.,1
a16f5c58-fc59-4b8a-a92e-e23aaf0c3dfb,Sarah Flores,63,Female,Business,213808.43,42806.47,Rejected,48,60560.17,Red make growth major same lose between across data play.,0
47d694de-a95a-4dfc-82fb-18a3b050fe0b,Jessica Kelly,50,Female,Current,65763.52,341612.98,Pending,96,33188.96,Size argue student benefit help street month box security consider.,1
2b18d8af-d646-4fbd-82c2-4ace9a78b489,Melanie Oconnor,46,Female,Salary,502693.1,244948.75,Pending,65,21559.84,Nothing player present charge century focus long defense wish again pressure.,0
6ca40950-e753-40d1-8981-52a8d6bfd054,Scott Schultz,54,Female,Salary,91344.65,403836.04,Approved,38,71701.24,Street kind end really capital maintain consumer season second art yourself recent.,0
24953726-355c-40c4-8533-d30cf556563d,Joel Cabrera,47,Male,Savings,51143.52,119178.16,Approved,83,9769.62,Project late evidence hold record father operation purpose.,1
f32be3e4-d53a-48f7-82ef-530487d4f73e,Chloe Jones,60,Male,Business,441267.36,73806.03,Pending,35,3372.92,Role respond early daughter popular card shoulder gas wind around court instead compare.,0
53072d90-18b6-48f3-9af2-2de054ec22d2,Timothy Thomas,44,Female,Business,181129.72,129457.45,Approved,56,49029.22,Source institution church go manage professional statement create month analysis floor country feeling.,0
2101510b-02bb-4d7f-9472-0a1879ed0ddd,Jordan Gomez,55,Female,Business,97698.38,450380.57,Rejected,85,69156.27,Way hard per theory small help administration strong bit develop candidate beautiful.,0
5a33b9a3-d481-47d2-b517-82c3dcf95a0e,Lori Bradley,66,Female,Salary,762117.47,186011.04,Pending,63,11468.48,Herself mother house five foot level by wind.,0
e8ab44b7-8bd4-4155-bc2f-dfcfad8e50fc,Rachel Sexton,29,Female,Current,917525.95,211265.91,Pending,0,90851.57,Girl leader history themselves billion collection edge age.,0
6f9279f0-3231-4f3c-8996-5f996e49e3a8,Joshua Fisher,29,Male,Salary,815289.44,93071.62,Approved,69,27257.99,Two performance beautiful book campaign believe red meet media act.,1
c1170eaa-f89b-4304-a0bf-b74b5304644a,Michele Torres,29,Male,Business,889349.02,203767.47,Pending,91,39787.21,Beautiful because operation enter development fire part.,0
52060c0e-8c2f-4598-91ba-51b12c39152c,Charles Davis,46,Male,Savings,755993.47,207795.75,Pending,16,34331.99,Young family democratic each whole meeting age official similar physical local chair final list.,1
045cd673-90d4-429b-927f-d4c55ca47fba,Mrs. Amanda Montgomery,34,Male,Salary,334379.91,192220.47,Pending,82,35905.19,Claim official admit situation moment sign.,0
929bbad0-153f-4a04-be8b-42196baff4be,Gail Booker,48,Male,Salary,230219.31,77591.27,Approved,78,58262.92,Special matter ever raise service increase term or others.,0
73968ad7-6b83-48ad-8396-6b9050c05ee6,Patrick Gonzalez,45,Female,Salary,13300.78,62680.8,Rejected,75,51379.31,Thing white ten determine subject performance everything somebody.,1
13b0dd88-0b89-42d1-ad2d-3a9729d92a1b,April Ayala,26,Female,Salary,853788.48,176814.0,Pending,32,10794.7,Hair could another western particular also model.,1
8f546764-9a2a-4eed-8a6c-32c43fffd45d,Rebecca Powers,47,Male,Current,281086.73,400695.77,Approved,3,64704.72,Present career agent contain project north possible concern million.,1
d1040a80-63c3-42c8-aa4c-1b9bde690e8f,Cathy Cook,19,Female,Savings,825023.52,340996.22,Rejected,79,60132.93,Age surface fly long increase drive around first father take especially board bank.,1
9a5d25a1-ef60-4c62-89fd-fa3beb23c21a,Jessica King,67,Female,Savings,613440.55,412238.95,Rejected,87,37519.08,Seek data defense also sound grow home general.,0
f20272fc-e023-4c17-8c6b-f30c107eaddb,Jason Garcia,51,Female,Business,490254.85,283466.25,Approved,83,10951.6,Executive use me war company lot inside group I foot future.,0
59468e15-c48e-4555-859c-c8f43cc50a12,Daniel Erickson,44,Female,Savings,972166.81,346888.49,Rejected,37,23191.13,Between similar inside someone win relationship former national build.,0
05f305b1-f9e5-4f98-a09f-e18bd1331828,Brianna Morrow,53,Female,Savings,707156.1,464417.41,Approved,6,80562.31,Control certain work glass low soldier.,0
2c5126d0-dd69-439c-9124-170dbc2d4962,Patty Parker,31,Male,Savings,419261.07,83933.15,Approved,68,37023.48,Blue production certain today really chance center her social test available much.,0
e3dae93f-6cde-4c10-8d02-ca5a877f071b,Sandra Phillips,39,Male,Business,306115.47,489436.59,Pending,83,99936.34,Plant send could tonight will type that happen benefit then phone situation last investment.,1
11ed1fc4-0ce9-4535-b21d-286cf58fcfd4,Crystal Miller,28,Female,Savings,573467.53,71391.11,Approved,61,9603.45,Sit fine billion various establish wind lot.,0
0b4955a7-99b3-41e0-bfff-814efa7bfc89,Lisa Hudson,50,Male,Salary,251512.31,178370.73,Pending,5,59672.51,Always require son so source talk soldier democratic.,1
b1a39f62-6ff1-4687-8f8e-6ce51d83967f,Brittany Hicks,60,Female,Salary,146098.97,379609.22,Pending,44,70749.32,Use author little expect commercial require him always admit man main and.,1
504ef06a-f8ba-4596-bad3-355595a3dc7f,Adam Guerrero,60,Female,Salary,708051.33,261659.93,Rejected,45,70113.34,Second begin indeed phone about political score within lot science.,1
9ee5ecc9-f966-413e-82a0-6a8ae57f714b,Howard Meyer,47,Female,Salary,381331.81,391889.11,Rejected,91,15119.61,Buy write save open stay but what ten expect might decade put.,1
fdc6123c-7e96-44df-8602-6bbb60d821a1,Carrie Woods,55,Female,Business,80825.46,44279.39,Rejected,95,32216.02,Change move bring able short finish quickly the project international floor.,1
f56979d9-97cc-42e2-90db-5aa0a8086298,Ryan Barron,32,Male,Savings,408550.24,13788.52,Rejected,77,90916.04,Him push research force line front best people read side.,1
9e66f2f3-b152-46c4-9eb5-c69fbc877471,Tracy Crawford,40,Male,Business,650708.64,222027.1,Pending,12,29018.53,Each line artist fly scientist despite necessary dinner number explain piece society keep.,0
eddb1bb6-83f4-4e54-904b-bfbd5bacac13,Victoria Jones,43,Female,Business,69132.77,125491.61,Rejected,41,64954.57,No big exist indeed since memory far program read charge win other.,1
bcb850c4-57de-4dd6-8c39-4f6dfc1861f3,Arthur Porter,20,Male,Business,604520.13,362348.64,Pending,75,76000.2,Onto middle others should statement single north industry generation control lose machine.,1
6f86bbc5-d98d-40cf-abd5-9aa7c00546ee,Michael Hughes,27,Female,Business,747540.55,384134.05,Rejected,1,68505.11,Adult concern simply individual where defense hand.,0
ae53a57a-7d49-4bd8-985b-cefab3f2e66d,Steve Wagner,32,Female,Business,993502.75,477676.0,Approved,27,29525.15,Task number why worker central bed even require.,1
a86661d7-cc07-4f01-b37f-e03c3538ed49,Brooke Clark,18,Female,Current,825296.03,215555.5,Rejected,82,94434.96,Remember million he most general source red just bar experience side use.,1
ad51e950-2a01-4c89-a36d-83c206710574,Brandon Hernandez,41,Female,Savings,699570.98,318578.25,Rejected,66,26582.73,Partner listen quite design day sort study west sea.,0
698d4714-3bee-4705-8129-3d241a6b57e6,Joy Rojas,54,Female,Current,762777.6,394562.42,Pending,28,83998.27,Either life seat lose yeah apply several once international if.,1
ae7a7c0e-ca6c-476a-9883-089699fcca10,Jason Barnes,68,Male,Salary,283534.29,63382.82,Pending,31,15515.83,Under pay party able first our nearly management buy paper cold alone.,0
fca1f16f-7edf-4e58-97d1-0c5119e1cc08,Amanda Garrison,63,Female,Current,189380.17,372331.05,Rejected,20,77650.69,Once pattern half yes tough collection require dark become.,1
d415e1a4-e373-4b5b-a920-9f7c6fe83113,Jennifer Matthews,64,Male,Salary,142051.31,78473.42,Rejected,68,98821.19,Six whether computer give who structure ahead.,1
880384c7-47e9-4b01-b143-deda7387e4cb,Jason Campbell,59,Female,Salary,693102.01,483468.91,Pending,79,21975.07,Citizen hotel deal crime back mother game north boy current business.,1
49cfab93-36e7-4f03-b3f1-7b5e93eb48d9,Adam Wheeler,58,Female,Savings,413246.4,106365.82,Pending,89,96476.25,Media trade positive compare doctor writer low cut.,0
728461cf-d5a7-48e6-a809-7b36dbac826f,Edward Moreno,34,Female,Salary,490190.88,261655.14,Approved,37,31179.01,Admit practice able wait entire indeed past human cut anything range show us.,0
f9ec57d6-93c8-4d90-b25b-932d5e791d4b,Sara Reed,68,Male,Current,393746.93,26299.87,Rejected,67,16877.21,Each under get help despite apply fight store manager discuss.,0
6e7c2d5d-54d3-494f-b1f7-fdaaab85fbe2,Jessica Rodriguez,63,Male,Savings,376955.72,86343.72,Rejected,75,19474.07,Choice kid well live leader on in can week professional.,0
156da47e-3e63-47aa-ac91-a226a6b1250a,Jennifer Gonzalez,48,Female,Current,701623.7,39732.12,Rejected,24,28738.99,Side detail win perform west good single coach government rock former.,1
df53593c-2cbd-4b8e-ae71-54db6ab780c1,Lauren Tucker,47,Male,Savings,99513.3,344870.61,Pending,46,32615.99,Back set though local war ask popular participant speak school.,1
23dce38f-79ba-4620-8f86-7f88841c17b2,Mike Lee,51,Female,Savings,114454.15,206506.96,Rejected,96,62774.88,Off police cost impact expect word nature seem actually guy avoid.,1
566191ee-4c8f-4d86-88ce-a7ebaa6d7c3d,Jacob Morris,42,Male,Business,966868.26,52984.16,Pending,54,51572.89,Different close beautiful he political education question talk away among.,0
da4810ff-8350-481e-9dfd-cdf6fb393531,Heather Graves,33,Female,Salary,691649.72,125948.34,Approved,40,59194.77,Two war first do great join Mr.,0
99fa4d5f-72fe-4c65-8937-26e0404f60c8,Christopher Medina,56,Female,Business,35130.79,474419.99,Approved,63,47394.53,Coach clear amount we at less direction close matter prove.,0
eafc51df-f2fe-4b9b-bac9-db191b232ff7,Alexandria Miller,31,Male,Salary,668988.27,268868.4,Rejected,84,3205.39,Age happen gas lay agreement maintain.,0
b912bb1d-1d6c-4eec-9611-ff742f356722,Marcus Nguyen DDS,35,Female,Business,793233.13,456515.19,Pending,11,40032.98,Man fund represent day marriage maintain authority with.,1
6fd3a212-e296-4420-a129-9f7573bd83c4,Elaine Guzman,54,Male,Salary,946822.38,463852.33,Rejected,53,45644.28,Week memory analysis generation heart wish.,0
bc7bf724-079a-4829-9550-8a69c14b2e62,Troy Clark,40,Female,Current,799348.43,63586.46,Pending,91,81006.53,Item late into health brother growth myself hour clear pretty what.,0
165701e7-4b9f-4be9-b8e3-2e68f463d3ef,Amanda Lopez,54,Female,Current,423133.72,380837.74,Rejected,47,32751.97,Range mean entire central street same wait board.,1
71e961d4-7747-4c88-aca1-a36532e8d743,Marc Wise,26,Male,Savings,776275.05,778.9,Pending,52,44935.99,Individual city out explain fund law recently gun fall instead particularly though.,1
76a99441-24ce-4ef2-9afb-b4cd8ef8764b,David Vasquez,52,Male,Current,134960.68,276442.87,Rejected,28,34413.27,Mean focus fund maybe question daughter heavy enough every better.,0
8c3155b0-1f50-4a34-9e67-70ddfa1f285d,Michael Williams,65,Male,Current,565389.22,424511.81,Rejected,90,79430.84,Stop attorney professional not help focus head his line they.,1
d4454c21-47f0-4ca0-bdd8-3695cfb3b3c7,Emily Weaver,42,Female,Current,563434.42,414775.41,Rejected,63,52089.52,Team gas own cause husband quality effect school.,0
a0c608bf-bc43-43b4-bde4-162ccb7e54b4,Catherine Brown,45,Female,Business,569475.6,210675.11,Rejected,82,92030.64,Day campaign rest result various but great ok want.,1
7734c0e7-83cf-4ee4-9601-342969e0f424,Greg Porter,26,Male,Salary,814031.52,56240.01,Pending,3,57532.5,Baby suggest push nearly assume all fish learn just tell music wait.,0
993505e1-140b-434b-bda0-b1b94411bf27,Miss Patricia Kemp,43,Female,Savings,780468.43,429712.74,Pending,22,96885.96,Benefit interview wife friend physical clear buy institution recently third statement.,0
0a12edea-3cb2-40b2-8fc6-a750ba2af831,Shirley Dunn,27,Female,Business,10413.45,161902.34,Rejected,87,56102.61,Same beautiful no brother so accept hard check outside blue car.,0
d0a52b07-24f0-461c-ba8f-29ad2ecc24a1,Steven Smith,65,Female,Current,769697.82,422144.48,Rejected,69,29892.01,Sell success federal market policy various alone land type.,0
981d238f-759d-4179-8685-3902f5c8c22f,Megan Paul,56,Male,Business,72892.6,66430.88,Approved,57,37691.76,Student drive fill health view her new decade.,0
5f5c666a-3a73-4fc2-a846-61573c5e1a5e,Douglas Carlson,28,Male,Business,624470.49,314476.16,Rejected,18,45577.84,Power section but hotel culture rule common billion.,0
f9e103ad-774d-4b35-9a7a-471b25084887,Mason Lewis,34,Male,Current,179633.44,433042.95,Rejected,62,25199.86,Color window piece wonder impact international meet television prevent.,1
4c33ab72-9fca-4197-952d-674418cbae50,Megan Miller,45,Female,Savings,764875.23,55389.42,Rejected,20,16580.19,Force what attention player city peace artist force lose stuff type society.,1
3db617f3-8335-4b3f-a24d-3bf716bf491e,David Smith,19,Female,Current,33812.32,118061.28,Approved,58,35376.77,The rather population memory decision pull throw interview central consumer move.,0
b0a4a1f0-ad42-4be8-89ef-603b646aee38,Ashley Byrd,30,Male,Business,736883.77,299146.0,Approved,61,79835.96,Issue month while bit something career her prove itself down analysis method.,0
582340f4-bcfc-4113-b9a4-346e01c865ec,Nathan Arroyo,63,Female,Savings,568953.6,124821.66,Pending,71,4579.96,Help possible modern table special have idea.,1
91e3d7da-4fbd-41bc-896a-4e5c00f0989b,Michael Palmer,46,Female,Savings,55582.73,471202.25,Rejected,9,4168.34,Within minute figure than hundred use drop why official read through key.,0
93a171ad-7c19-49b6-be3d-53bb678d5d8b,Kimberly Terrell,47,Female,Current,771892.88,314667.48,Rejected,48,1987.19,Financial expect already her stand side born section staff current.,0
35e7a25d-1f9a-465c-9701-b3909203f4bd,Krista Ramos,32,Female,Salary,939278.78,167397.61,Rejected,36,29546.63,Eye officer against increase want enter office.,1
1812a652-2963-4dcc-95a8-c990606832d6,Gabrielle Frost,27,Male,Savings,314274.13,415413.47,Pending,77,80026.04,Case product yourself second see future.,1
ae4c9f17-5823-499e-a0f7-492a636064c5,Sarah Guerra,52,Male,Current,471862.41,18450.12,Approved,17,63510.16,Best environment field notice weight case major skin never number dark bar former.,1
a2e15e79-bc80-464c-9fbe-9217f4ff0319,Amy Thomas,41,Male,Salary,897388.25,285721.92,Rejected,83,43778.97,Peace front save crime will network buy main this challenge situation receive send.,1
b362b502-6b23-4f05-b57f-260df78037d5,John Briggs,43,Male,Salary,130463.43,124489.66,Approved,99,16251.06,Theory blue know thousand mind best dog miss moment lawyer skill.,1
3c35adc0-d2a6-4150-b2f7-c11725da3f96,Jessica Miller,57,Male,Savings,983326.65,492079.48,Pending,6,18188.64,Environment very born family walk him industry official production.,0
5d80b99b-2d96-4003-bfbe-56bc9213fd7b,Deborah Bullock,51,Female,Salary,885345.57,378937.41,Pending,15,25261.73,Energy show agreement after region project.,1
f996912a-fe87-4c76-8e3f-01b352f4ee38,Breanna Trevino,21,Male,Current,786504.56,176900.82,Rejected,53,96447.27,Forward computer summer share interesting charge possible month however need.,1
d90b34e9-c323-4ac8-a82c-242fda34b126,Angela Brown,18,Male,Current,422174.02,486708.53,Pending,88,31431.6,Generation rate almost let standard president reach fire.,1
92a35234-67ed-49e3-bc63-fa2301b67cf0,Dr. Blake Perkins,36,Female,Savings,950592.76,169874.17,Pending,23,5194.46,Court base collection crime wide push.,1
6fabe53a-9677-4622-a3f2-e27fae81fe3e,Charlene Richard,50,Male,Business,919610.04,378173.51,Pending,40,51167.78,Part they remember evening indeed attack south.,0
ddae8738-68b3-4a62-932c-692a05b28f85,Angela Long,34,Female,Current,614625.71,413578.47,Rejected,82,4932.16,Fly significant must painting size easy wife best probably answer return do.,1
ee801648-5e88-4ba2-96a5-8a796f6905af,Martha Bates,65,Female,Business,51696.27,494787.45,Pending,83,65952.41,Form guy employee suddenly audience answer fire let wrong mission cause.,0
ebc589bb-e51d-48f7-9781-eb9ca34a0c54,Tara Garrison,31,Male,Savings,758615.53,441260.91,Rejected,75,33642.93,Time third town indicate range himself wind woman until.,1
13bc2028-ac26-47d4-9770-0183144cf050,Brian Frederick,44,Female,Savings,606183.85,300624.33,Pending,34,5570.05,Into explain war capital return student condition player this hope audience.,1
cc93e3cc-af50-43e9-8589-4bf3d48cf3d7,Laura Underwood,61,Female,Savings,849659.56,296101.19,Pending,92,96396.85,Family red act identify bit organization together life site inside.,0
